"Season","Coach","Tm","Win","Loss","Tie","PF","PA","Total","fwk","PyW_pct","W_pct","sb","sba","coy","app","tg_hc","tPyW","tPyL","tW","tL","tT","PFg","PAg","teams","fy_hc","ly_hc","yrs_hc","ftm","ltm","mpwpct","name","pywins","awins"
1991,"Jack Pardee","TEN",11,5,0,386,251,16,1,0.734974761584761,0.6875,0,0,0,1,164,89.52,74.48,87,77,0,19.75,18.2378048780488,3,1975,1994,11,"CHI","TEN",0.489410007195844,"Jack Pardee's",12.4945709469409,11.6875
1991,"Jerry Burns","MIN",8,8,0,301,306,16,1,0.490239898897839,0.5,0,0,0,0,95,58.29,36.71,52,43,0,22.5578947368421,18.4,1,1986,1991,6,"MIN","MIN",0.489410007195844,"Jerry Burns'",8.33407828126326,8.5
1991,"Jerry Glanville","ATL",10,6,0,361,338,16,1,0.53892656392932,0.625,0,0,0,1,127,58.11,68.89,60,67,0,21.7322834645669,23.2834645669291,2,1986,1993,8,"TEN","ATL",0.489410007195844,"Jerry Glanville's",9.16175158679844,10.625
1991,"Jim Mora","NO",11,5,0,341,211,16,1,0.757249329431248,0.6875,0,0,0,1,295,153.79,141.21,156,139,0,21.3423728813559,20.6949152542373,4,1986,2009,19,"NO","SEA",0.489410007195844,"Jim Mora's",12.8732386003312,11.6875
1991,"Jimmy Johnson","DAL",11,5,0,342,310,16,1,0.55794475812351,0.6875,0,0,0,1,144,76.42,67.58,80,64,0,20.1388888888889,19,2,1989,1999,9,"DAL","MIA",0.489410007195844,"Jimmy Johnson's",9.48506088809967,11.6875
1991,"Joe Bugel","ARI",4,12,0,196,344,16,1,0.208632358841661,0.25,0,0,0,0,80,28.48,51.52,24,56,0,16.9625,22,2,1990,1997,5,"ARI","LV",0.489410007195844,"Joe Bugel's",3.54675010030824,4.25
1991,"Joe Gibbs","WAS",14,2,0,485,224,16,1,0.861860779562519,0.875,1,0,0,1,248,147.23,100.77,154,94,0,22.9233870967742,19.0766129032258,1,1981,2007,16,"WAS","WAS",0.489410007195844,"Joe Gibbs'",14.6516332525628,14.875
1991,"John Robinson","LA",3,13,0,234,390,16,1,0.22958487107056,0.1875,0,0,0,0,143,73.91,69.09,75,68,0,21.5734265734266,21.006993006993,1,1983,1991,9,"LA","LA",0.489410007195844,"John Robinson's",3.90294280819952,3.1875
1991,"Lindy Infante","GB",4,12,0,273,313,16,1,0.419688220381244,0.25,0,0,0,0,96,39.32,56.68,36,60,0,18.5,21.5208333333333,2,1988,1997,6,"GB","IND",0.489410007195844,"Lindy Infante's",7.13469974648115,4.25
1991,"Marty Schottenheimer","KC",10,6,0,322,252,16,1,0.641283723511603,0.625,0,0,0,1,327,189.31,137.69,197,129,1,21.6911314984709,18.7217125382263,4,1984,2006,21,"CLE","LAC",0.489410007195844,"Marty Schottenheimer's",10.9018232996973,10.625
1991,"Marv Levy","BUF",13,3,0,458,318,16,1,0.703624622498718,0.8125,0,1,0,1,255,139.39,115.61,143,112,0,20.7882352941176,18.9450980392157,2,1978,1997,17,"KC","BUF",0.489410007195844,"Marv Levy's",11.9616185824782,13.8125
1991,"Mike Ditka","CHI",11,5,0,299,269,16,1,0.562320557740492,0.6875,0,0,0,1,216,118.03,97.97,121,95,0,20.162037037037,18.5740740740741,2,1982,1999,14,"CHI","NO",0.489410007195844,"Mike Ditka's",9.55944948158836,11.6875
1991,"Ray Handley","NYG",8,8,0,281,297,16,1,0.467235866424645,0.5,0,0,0,0,32,13.78,18.22,14,18,0,18.34375,20.75,1,1991,1992,2,"NYG","NYG",0.489410007195844,"Ray Handley's",7.94300972921896,8.5
1991,"Rich Kotite","PHI",10,6,0,285,244,16,1,0.591002369310246,0.625,0,0,0,0,96,43.64,52.36,40,56,0,18.25,20.3125,2,1991,1996,6,"PHI","NYJ",0.489410007195844,"Rich Kotite's",10.0470402782742,10.625
1991,"Richard Williamson","TB",3,13,0,199,365,16,1,0.191913509952234,0.1875,0,0,0,0,19,4.51,14.49,4,15,0,13.3157894736842,22.1578947368421,1,1990,1991,2,"TB","TB",0.489410007195844,"Richard Williamson's",3.26252966918798,3.1875
1991,"Rick Venturi","IND",1,10,0,103,268,11,6,0.0939500276303944,0.0909090909090909,0,0,0,0,19,3.32,15.68,2,17,0,11.1052631578947,22.4736842105263,2,1991,1996,2,"IND","NO",0.489410007195844,"Rick Venturi's",1.5971504697167,1.54545454545455
1991,"Ron Meyer","IND",0,5,0,40,113,5,1,0.0786186672849556,0,0,0,0,0,104,49.66,54.34,54,50,0,18.625,19.3846153846154,2,1982,1991,9,"NE","IND",0.489410007195844,"Ron Meyer's",1.33651734384425,0
1991,"Sam Wyche","CIN",3,13,0,263,435,16,1,0.232800494786232,0.1875,0,0,0,0,191,82.65,108.35,84,107,0,20.6387434554974,22.869109947644,2,1984,1995,12,"CIN","TB",0.489410007195844,"Sam Wyche's",3.95760841136594,3.1875
1991,"Wayne Fontes","DET",12,4,0,339,295,16,1,0.581634954735817,0.75,0,0,1,1,133,64.38,68.62,66,67,0,20.7593984962406,21.218045112782,1,1988,1996,9,"DET","DET",0.489410007195844,"Wayne Fontes'",9.88779423050889,12.75
1992,"Art Shell","LV",7,9,0,249,281,16,1,0.428851827981612,0.4375,0,0,0,0,108,48.72,59.28,56,52,0,17.3703703703704,18.8425925925926,1,1989,2006,7,"LV","LV",0.489410007195844,"Art Shell's",7.2904810756874,7.4375
1992,"Bill Belichick","CLE",7,9,0,272,275,16,1,0.493501214911419,0.4375,0,0,0,0,467,299.81,167.19,302,165,0,24.8586723768737,18.745182012848,2,1991,2023,29,"CLE","NE",0.489410007195844,"Bill Belichick's",8.38952065349412,7.4375
1992,"Bill Cowher","PIT",11,5,0,299,225,16,1,0.662374388809553,0.6875,0,0,1,1,240,146.19,93.81,149,90,1,21.2625,17.5708333333333,1,1992,2006,15,"PIT","PIT",0.489410007195844,"Bill Cowher's",11.2603646097624,11.6875
1992,"Bobby Ross","LAC",11,5,0,335,241,16,1,0.685792310354916,0.6875,0,0,0,1,137,72.09,64.91,74,63,0,20.7664233576642,19.9270072992701,2,1992,2000,9,"LAC","DET",0.489410007195844,"Bobby Ross'",11.6584692760336,11.6875
1992,"Bruce Coslet","NYJ",4,12,0,220,315,16,1,0.299286064608829,0.25,0,0,0,0,124,48.34,75.66,47,77,0,18.1935483870968,22.5806451612903,2,1990,2000,9,"NYJ","CIN",0.489410007195844,"Bruce Coslet's",5.08786309835009,4.25
1992,"Chuck Knox","LA",6,10,0,313,383,16,1,0.382643864674937,0.375,0,0,0,0,334,189.31,144.69,186,147,1,20.5269461077844,18.1437125748503,3,1973,1994,22,"LA","LA",0.489410007195844,"Chuck Knox's",6.50494569947393,6.375
1992,"Dan Reeves","DEN",8,8,0,262,329,16,1,0.368261933571068,0.5,0,0,0,0,357,179.5,177.5,190,165,2,20.109243697479,20.0728291316527,3,1981,2003,23,"DEN","ATL",0.489410007195844,"Dan Reeves'",6.26045287070816,8.5
1992,"David Shula","CIN",5,11,0,274,364,16,1,0.337793863413786,0.3125,0,0,0,0,71,23.44,47.56,19,52,0,17.0985915492958,22.8591549295775,1,1992,1996,5,"CIN","CIN",0.489410007195844,"David Shula's",5.74249567803436,5.3125
1992,"Dennis Green","MIN",11,5,0,374,249,16,1,0.723946513616754,0.6875,0,0,0,1,205,107.83,97.17,113,92,0,22.4536585365854,21.1024390243902,2,1992,2006,13,"MIN","ARI",0.489410007195844,"Dennis Green's",12.3070907314848,11.6875
1992,"Dick MacPherson","NE",2,14,0,205,363,16,2,0.205184397455855,0.125,0,0,0,0,32,8,24,8,24,0,13,20.875,1,1991,1992,2,"NE","NE",0.489410007195844,"Dick MacPherson's",3.48813475674954,2.125
1992,"Don Shula","MIA",11,5,0,340,281,16,2,0.611043478179079,0.6875,0,0,0,1,448,290.64,157.36,298,145,5,23.2991071428571,17.6986607142857,2,1966,1995,30,"IND","MIA",0.489410007195844,"Don Shula's",10.3877391290443,11.6875
1992,"George Seifert","SF",14,2,0,431,236,16,1,0.80649507017218,0.875,0,0,0,1,176,119.11,56.89,114,62,0,25.2045454545455,18.0340909090909,2,1989,2001,11,"SF","CAR",0.489410007195844,"George Seifert's",13.7104161929271,14.875
1992,"Jack Pardee","TEN",10,6,0,352,258,16,1,0.676184414881289,0.625,0,0,0,1,164,89.52,74.48,87,77,0,19.75,18.2378048780488,3,1975,1994,11,"CHI","TEN",0.489410007195844,"Jack Pardee's",11.4951350529819,10.625
1992,"Jerry Glanville","ATL",6,10,0,327,414,16,1,0.363756479406944,0.375,0,0,0,0,127,58.11,68.89,60,67,0,21.7322834645669,23.2834645669291,2,1986,1993,8,"TEN","ATL",0.489410007195844,"Jerry Glanville's",6.18386014991805,6.375
1992,"Jim Mora","NO",12,4,0,330,202,16,1,0.761923688992955,0.75,0,0,0,1,295,153.79,141.21,156,139,0,21.3423728813559,20.6949152542373,4,1986,2009,19,"NO","SEA",0.489410007195844,"Jim Mora's",12.9527027128802,12.75
1992,"Jimmy Johnson","DAL",13,3,0,409,243,16,1,0.774509046412331,0.8125,1,0,0,1,144,76.42,67.58,80,64,0,20.1388888888889,19,2,1989,1999,9,"DAL","MIA",0.489410007195844,"Jimmy Johnson's",13.1666537890096,13.8125
1992,"Joe Bugel","ARI",4,12,0,243,332,16,1,0.323088501196204,0.25,0,0,0,0,80,28.48,51.52,24,56,0,16.9625,22,2,1990,1997,5,"ARI","LV",0.489410007195844,"Joe Bugel's",5.49250452033547,4.25
1992,"Joe Gibbs","WAS",9,7,0,300,255,16,1,0.595119403385975,0.5625,0,0,0,1,248,147.23,100.77,154,94,0,22.9233870967742,19.0766129032258,1,1981,2007,16,"WAS","WAS",0.489410007195844,"Joe Gibbs'",10.1170298575616,9.5625
1992,"Marty Schottenheimer","KC",10,6,0,348,282,16,1,0.622083279618234,0.625,0,0,0,1,327,189.31,137.69,197,129,1,21.6911314984709,18.7217125382263,4,1984,2006,21,"CLE","LAC",0.489410007195844,"Marty Schottenheimer's",10.57541575351,10.625
1992,"Marv Levy","BUF",11,5,0,381,283,16,1,0.669234613965763,0.6875,0,1,0,1,255,139.39,115.61,143,112,0,20.7882352941176,18.9450980392157,2,1978,1997,17,"KC","BUF",0.489410007195844,"Marv Levy's",11.376988437418,11.6875
1992,"Mike Ditka","CHI",5,11,0,295,361,16,1,0.382604225542788,0.3125,0,0,0,0,216,118.03,97.97,121,95,0,20.162037037037,18.5740740740741,2,1982,1999,14,"CHI","NO",0.489410007195844,"Mike Ditka's",6.5042718342274,5.3125
1992,"Mike Holmgren","GB",9,7,0,276,296,16,1,0.45864423292064,0.5625,0,0,0,0,272,157.77,114.23,161,111,0,22.9816176470588,19.7830882352941,2,1992,2008,17,"GB","SEA",0.489410007195844,"Mike Holmgren's",7.79695195965088,9.5625
1992,"Ray Handley","NYG",6,10,0,306,367,16,1,0.393932715571576,0.375,0,0,0,0,32,13.78,18.22,14,18,0,18.34375,20.75,1,1991,1992,2,"NYG","NYG",0.489410007195844,"Ray Handley's",6.69685616471679,6.375
1992,"Rich Kotite","PHI",11,5,0,354,245,16,1,0.705214019052691,0.6875,0,0,0,1,96,43.64,52.36,40,56,0,18.25,20.3125,2,1991,1996,6,"PHI","NYJ",0.489410007195844,"Rich Kotite's",11.9886383238957,11.6875
1992,"Sam Wyche","TB",5,11,0,267,365,16,1,0.322790448620049,0.3125,0,0,0,0,191,82.65,108.35,84,107,0,20.6387434554974,22.869109947644,2,1984,1995,12,"CIN","TB",0.489410007195844,"Sam Wyche's",5.48743762654083,5.3125
1992,"Ted Marchibroda","IND",9,7,0,216,302,16,1,0.311245649891109,0.5625,0,0,0,0,186,82.54,103.46,87,98,1,19.494623655914,21.2096774193548,2,1975,1998,12,"IND","BAL",0.489410007195844,"Ted Marchibroda's",5.29117604814885,9.5625
1992,"Tom Flores","SEA",2,14,0,140,312,16,1,0.130196212679984,0.125,0,0,0,0,184,91.55,92.45,97,87,0,20.4184782608696,20.0760869565217,2,1979,1994,12,"LV","SEA",0.489410007195844,"Tom Flores'",2.21333561555973,2.125
1992,"Wayne Fontes","DET",5,11,0,273,332,16,1,0.386103300228672,0.3125,0,0,0,0,133,64.38,68.62,66,67,0,20.7593984962406,21.218045112782,1,1988,1996,9,"DET","DET",0.489410007195844,"Wayne Fontes'",6.56375610388742,5.3125
1993,"Art Shell","LV",10,6,0,306,326,16,1,0.462557699319486,0.625,0,0,0,1,108,48.72,59.28,56,52,0,17.3703703703704,18.8425925925926,1,1989,2006,7,"LV","LV",0.489410007195844,"Art Shell's",7.86348088843126,10.625
1993,"Bill Belichick","CLE",7,9,0,304,307,16,1,0.494181885253582,0.4375,0,0,0,0,467,299.81,167.19,302,165,0,24.8586723768737,18.745182012848,2,1991,2023,29,"CLE","NE",0.489410007195844,"Bill Belichick's",8.40109204931089,7.4375
1993,"Bill Cowher","PIT",9,7,0,308,281,16,1,0.554145820519974,0.5625,0,0,0,1,240,146.19,93.81,149,90,1,21.2625,17.5708333333333,1,1992,2006,15,"PIT","PIT",0.489410007195844,"Bill Cowher's",9.42047894883956,9.5625
1993,"Bill Parcells","NE",5,11,0,238,286,16,1,0.392833046883829,0.3125,0,0,0,0,303,169.33,133.67,172,130,1,21,18.8745874587459,4,1983,2006,19,"NYG","DAL",0.489410007195844,"Bill Parcells'",6.67816179702509,5.3125
1993,"Bobby Ross","LAC",8,8,0,322,290,16,1,0.561701251488503,0.5,0,0,0,0,137,72.09,64.91,74,63,0,20.7664233576642,19.9270072992701,2,1992,2000,9,"LAC","DET",0.489410007195844,"Bobby Ross'",9.54892127530455,8.5
1993,"Bruce Coslet","NYJ",8,8,0,270,247,16,1,0.552557555005925,0.5,0,0,0,0,124,48.34,75.66,47,77,0,18.1935483870968,22.5806451612903,2,1990,2000,9,"NYJ","CIN",0.489410007195844,"Bruce Coslet's",9.39347843510073,8.5
1993,"Chuck Knox","LA",5,11,0,221,367,16,1,0.231108605323523,0.3125,0,0,0,0,334,189.31,144.69,186,147,1,20.5269461077844,18.1437125748503,3,1973,1994,22,"LA","LA",0.489410007195844,"Chuck Knox's",3.92884629049989,5.3125
1993,"Dan Reeves","NYG",11,5,0,288,205,16,1,0.691188748907709,0.6875,0,0,1,1,357,179.5,177.5,190,165,2,20.109243697479,20.0728291316527,3,1981,2003,23,"DEN","ATL",0.489410007195844,"Dan Reeves'",11.7502087314311,11.6875
1993,"Dave Wannstedt","CHI",7,9,0,234,230,16,1,0.510214349032643,0.4375,0,0,0,0,169,83.41,85.59,82,87,0,18.9230769230769,19.2603550295858,2,1993,2004,11,"CHI","MIA",0.489410007195844,"Dave Wannstedt's",8.67364393355493,7.4375
1993,"David Shula","CIN",3,13,0,187,319,16,1,0.219981275867798,0.1875,0,0,0,0,71,23.44,47.56,19,52,0,17.0985915492958,22.8591549295775,1,1992,1996,5,"CIN","CIN",0.489410007195844,"David Shula's",3.73968168975257,3.1875
1993,"Dennis Green","MIN",9,7,0,277,290,16,1,0.472852648857939,0.5625,0,0,0,1,205,107.83,97.17,113,92,0,22.4536585365854,21.1024390243902,2,1992,2006,13,"MIN","ARI",0.489410007195844,"Dennis Green's",8.03849503058496,9.5625
1993,"Don Shula","MIA",9,7,0,349,351,16,1,0.49661432824842,0.5625,0,0,0,0,448,290.64,157.36,298,145,5,23.2991071428571,17.6986607142857,2,1966,1995,30,"IND","MIA",0.489410007195844,"Don Shula's",8.44244358022314,9.5625
1993,"George Seifert","SF",10,6,0,473,295,16,1,0.753789163334841,0.625,0,0,0,1,176,119.11,56.89,114,62,0,25.2045454545455,18.0340909090909,2,1989,2001,11,"SF","CAR",0.489410007195844,"George Seifert's",12.8144157766923,10.625
1993,"Jack Pardee","TEN",12,4,0,368,238,16,1,0.737472907721241,0.75,0,0,0,1,164,89.52,74.48,87,77,0,19.75,18.2378048780488,3,1975,1994,11,"CHI","TEN",0.489410007195844,"Jack Pardee's",12.5370394312611,12.75
1993,"Jerry Glanville","ATL",6,10,0,316,385,16,1,0.385071337441121,0.375,0,0,0,0,127,58.11,68.89,60,67,0,21.7322834645669,23.2834645669291,2,1986,1993,8,"TEN","ATL",0.489410007195844,"Jerry Glanville's",6.54621273649906,6.375
1993,"Jim Mora","NO",8,8,0,317,343,16,1,0.453429387590969,0.5,0,0,0,0,295,153.79,141.21,156,139,0,21.3423728813559,20.6949152542373,4,1986,2009,19,"NO","SEA",0.489410007195844,"Jim Mora's",7.70829958904647,8.5
1993,"Jimmy Johnson","DAL",12,4,0,376,229,16,1,0.764084576849673,0.75,1,0,0,1,144,76.42,67.58,80,64,0,20.1388888888889,19,2,1989,1999,9,"DAL","MIA",0.489410007195844,"Jimmy Johnson's",12.9894378064444,12.75
1993,"Joe Bugel","ARI",7,9,0,326,269,16,1,0.611941556025743,0.4375,0,0,0,0,80,28.48,51.52,24,56,0,16.9625,22,2,1990,1997,5,"ARI","LV",0.489410007195844,"Joe Bugel's",10.4030064524376,7.4375
1993,"Marty Schottenheimer","KC",11,5,0,328,291,16,1,0.570444789215024,0.6875,0,0,0,1,327,189.31,137.69,197,129,1,21.6911314984709,18.7217125382263,4,1984,2006,21,"CLE","LAC",0.489410007195844,"Marty Schottenheimer's",9.69756141665541,11.6875
1993,"Marv Levy","BUF",12,4,0,329,242,16,1,0.674338663896462,0.75,0,1,0,1,255,139.39,115.61,143,112,0,20.7882352941176,18.9450980392157,2,1978,1997,17,"KC","BUF",0.489410007195844,"Marv Levy's",11.4637572862399,12.75
1993,"Mike Holmgren","GB",9,7,0,340,282,16,1,0.60904063374861,0.5625,0,0,0,1,272,157.77,114.23,161,111,0,22.9816176470588,19.7830882352941,2,1992,2008,17,"GB","SEA",0.489410007195844,"Mike Holmgren's",10.3536907737264,9.5625
1993,"Rich Kotite","PHI",8,8,0,293,315,16,1,0.457207922877051,0.5,0,0,0,0,96,43.64,52.36,40,56,0,18.25,20.3125,2,1991,1996,6,"PHI","NYJ",0.489410007195844,"Rich Kotite's",7.77253468890987,8.5
1993,"Richie Petitbon","WAS",4,12,0,230,345,16,1,0.276687567824497,0.25,0,0,0,0,16,4.43,11.57,4,12,0,14.375,21.5625,1,1993,1993,1,"WAS","WAS",0.489410007195844,"Richie Petitbon's",4.70368865301645,4.25
1993,"Sam Wyche","TB",5,11,0,237,376,16,1,0.250898928171962,0.3125,0,0,0,0,191,82.65,108.35,84,107,0,20.6387434554974,22.869109947644,2,1984,1995,12,"CIN","TB",0.489410007195844,"Sam Wyche's",4.26528177892335,5.3125
1993,"Ted Marchibroda","IND",4,12,0,189,378,16,1,0.162090019244604,0.25,0,0,0,0,186,82.54,103.46,87,98,1,19.494623655914,21.2096774193548,2,1975,1998,12,"IND","BAL",0.489410007195844,"Ted Marchibroda's",2.75553032715827,4.25
1993,"Tom Flores","SEA",6,10,0,280,314,16,1,0.432511880962517,0.375,0,0,0,0,184,91.55,92.45,97,87,0,20.4184782608696,20.0760869565217,2,1979,1994,12,"LV","SEA",0.489410007195844,"Tom Flores'",7.35270197636279,6.375
1993,"Wade Phillips","DEN",9,7,0,373,284,16,1,0.656124731457948,0.5625,0,0,0,1,146,80.63,65.37,82,64,0,22.2739726027397,20.5479452054795,6,1985,2013,12,"NO","HOU",0.489410007195844,"Wade Phillips'",11.1541204347851,9.5625
1993,"Wayne Fontes","DET",10,6,0,298,292,16,1,0.512048929798891,0.625,0,0,0,1,133,64.38,68.62,66,67,0,20.7593984962406,21.218045112782,1,1988,1996,9,"DET","DET",0.489410007195844,"Wayne Fontes'",8.70483180658115,10.625
1994,"Art Shell","LV",9,7,0,303,327,16,1,0.454957725482688,0.5625,0,0,0,0,108,48.72,59.28,56,52,0,17.3703703703704,18.8425925925926,1,1989,2006,7,"LV","LV",0.489410007195844,"Art Shell's",7.7342813332057,9.5625
1994,"Barry Switzer","DAL",12,4,0,414,248,16,1,0.771090007853055,0.75,0,0,0,1,64,40.84,23.16,40,24,0,22.484375,17.234375,1,1994,1997,4,"DAL","DAL",0.489410007195844,"Barry Switzer's",13.1085301335019,12.75
1994,"Bill Belichick","CLE",11,5,0,340,204,16,1,0.77041512892944,0.6875,0,0,0,1,467,299.81,167.19,302,165,0,24.8586723768737,18.745182012848,2,1991,2023,29,"CLE","NE",0.489410007195844,"Bill Belichick's",13.0970571918005,11.6875
1994,"Bill Cowher","PIT",12,4,0,316,234,16,1,0.670842494986189,0.75,0,0,0,1,240,146.19,93.81,149,90,1,21.2625,17.5708333333333,1,1992,2006,15,"PIT","PIT",0.489410007195844,"Bill Cowher's",11.4043224147652,12.75
1994,"Bill Parcells","NE",10,6,0,351,312,16,1,0.56933679165297,0.625,0,0,1,1,303,169.33,133.67,172,130,1,21,18.8745874587459,4,1983,2006,19,"NYG","DAL",0.489410007195844,"Bill Parcells'",9.67872545810049,10.625
1994,"Bobby Ross","LAC",11,5,0,381,306,16,1,0.627039688557942,0.6875,0,1,0,1,137,72.09,64.91,74,63,0,20.7664233576642,19.9270072992701,2,1992,2000,9,"LAC","DET",0.489410007195844,"Bobby Ross'",10.659674705485,11.6875
1994,"Buddy Ryan","ARI",8,8,0,235,267,16,1,0.424931385829441,0.5,0,0,0,0,111,53.89,57.11,55,55,1,20,20.4774774774775,2,1986,1995,7,"PHI","ARI",0.489410007195844,"Buddy Ryan's",7.2238335591005,8.5
1994,"Chuck Knox","LA",4,12,0,286,365,16,1,0.359379999210901,0.25,0,0,0,0,334,189.31,144.69,186,147,1,20.5269461077844,18.1437125748503,3,1973,1994,22,"LA","LA",0.489410007195844,"Chuck Knox's",6.10945998658532,4.25
1994,"Dan Reeves","NYG",9,7,0,279,305,16,1,0.447403554175915,0.5625,0,0,0,0,357,179.5,177.5,190,165,2,20.109243697479,20.0728291316527,3,1981,2003,23,"DEN","ATL",0.489410007195844,"Dan Reeves'",7.60586042099056,9.5625
1994,"Dave Wannstedt","CHI",9,7,0,271,307,16,1,0.426631602053555,0.5625,0,0,0,1,169,83.41,85.59,82,87,0,18.9230769230769,19.2603550295858,2,1993,2004,11,"CHI","MIA",0.489410007195844,"Dave Wannstedt's",7.25273723491043,9.5625
1994,"David Shula","CIN",3,13,0,276,406,16,1,0.286037618925477,0.1875,0,0,0,0,71,23.44,47.56,19,52,0,17.0985915492958,22.8591549295775,1,1992,1996,5,"CIN","CIN",0.489410007195844,"David Shula's",4.86263952173311,3.1875
1994,"Dennis Green","MIN",10,6,0,356,314,16,1,0.573837238151642,0.625,0,0,0,1,205,107.83,97.17,113,92,0,22.4536585365854,21.1024390243902,2,1992,2006,13,"MIN","ARI",0.489410007195844,"Dennis Green's",9.75523304857791,10.625
1994,"Don Shula","MIA",10,6,0,389,327,16,1,0.601442088122645,0.625,0,0,0,1,448,290.64,157.36,298,145,5,23.2991071428571,17.6986607142857,2,1966,1995,30,"IND","MIA",0.489410007195844,"Don Shula's",10.224515498085,10.625
1994,"George Seifert","SF",13,3,0,505,296,16,1,0.780066092727982,0.8125,1,0,0,1,176,119.11,56.89,114,62,0,25.2045454545455,18.0340909090909,2,1989,2001,11,"SF","CAR",0.489410007195844,"George Seifert's",13.2611235763757,13.8125
1994,"Jack Pardee","TEN",1,9,0,147,218,10,1,0.282128474606175,0.1,0,0,0,0,164,89.52,74.48,87,77,0,19.75,18.2378048780488,3,1975,1994,11,"CHI","TEN",0.489410007195844,"Jack Pardee's",4.79618406830498,1.7
1994,"Jeff Fisher","TEN",1,5,0,79,134,6,12,0.222304168090688,0.166666666666667,0,0,0,0,339,168.13,170.87,173,165,1,20.9705014749263,21.2094395280236,2,1994,2016,22,"TEN","LA",0.489410007195844,"Jeff Fisher's",3.7791708575417,2.83333333333334
1994,"Jim Mora","NO",7,9,0,348,407,16,1,0.408258973376658,0.4375,0,0,0,0,295,153.79,141.21,156,139,0,21.3423728813559,20.6949152542373,4,1986,2009,19,"NO","SEA",0.489410007195844,"Jim Mora's",6.94040254740319,7.4375
1994,"June Jones","ATL",7,9,0,317,385,16,1,0.386845987828525,0.4375,0,0,0,0,58,22.1,35.9,22,36,0,19.9827586206897,24.7413793103448,2,1994,1998,4,"ATL","LAC",0.489410007195844,"June Jones'",6.57638179308492,7.4375
1994,"Marty Schottenheimer","KC",9,7,0,319,298,16,1,0.540260486255206,0.5625,0,0,0,1,327,189.31,137.69,197,129,1,21.6911314984709,18.7217125382263,4,1984,2006,21,"CLE","LAC",0.489410007195844,"Marty Schottenheimer's",9.1844282663385,9.5625
1994,"Marv Levy","BUF",7,9,0,340,356,16,1,0.47278075683534,0.4375,0,0,0,0,255,139.39,115.61,143,112,0,20.7882352941176,18.9450980392157,2,1978,1997,17,"KC","BUF",0.489410007195844,"Marv Levy's",8.03727286620078,7.4375
1994,"Mike Holmgren","GB",9,7,0,382,287,16,1,0.663219358745983,0.5625,0,0,0,1,272,157.77,114.23,161,111,0,22.9816176470588,19.7830882352941,2,1992,2008,17,"GB","SEA",0.489410007195844,"Mike Holmgren's",11.2747290986817,9.5625
1994,"Norv Turner","WAS",3,13,0,320,412,16,1,0.354594349049395,0.1875,0,0,0,0,237,124.73,112.27,114,122,1,23.0210970464135,21.9620253164557,3,1994,2012,15,"WAS","LAC",0.489410007195844,"Norv Turner's",6.02810393383972,3.1875
1994,"Pete Carroll","NYJ",6,10,0,264,320,16,1,0.38795382942332,0.375,0,0,0,0,291,167.84,123.16,170,120,1,23.106529209622,20.1374570446735,3,1994,2023,18,"NYJ","SEA",0.489410007195844,"Pete Carroll's",6.59521510019644,6.375
1994,"Rich Kotite","PHI",7,9,0,308,308,16,1,0.5,0.4375,0,0,0,0,96,43.64,52.36,40,56,0,18.25,20.3125,2,1991,1996,6,"PHI","NYJ",0.489410007195844,"Rich Kotite's",8.5,7.4375
1994,"Sam Wyche","TB",6,10,0,251,351,16,1,0.311151831630695,0.375,0,0,0,0,191,82.65,108.35,84,107,0,20.6387434554974,22.869109947644,2,1984,1995,12,"CIN","TB",0.489410007195844,"Sam Wyche's",5.28958113772181,6.375
1994,"Ted Marchibroda","IND",8,8,0,307,320,16,1,0.475446865062587,0.5,0,0,0,0,186,82.54,103.46,87,98,1,19.494623655914,21.2096774193548,2,1975,1998,12,"IND","BAL",0.489410007195844,"Ted Marchibroda's",8.08259670606398,8.5
1994,"Tom Flores","SEA",6,10,0,287,323,16,1,0.430438292915773,0.375,0,0,0,0,184,91.55,92.45,97,87,0,20.4184782608696,20.0760869565217,2,1979,1994,12,"LV","SEA",0.489410007195844,"Tom Flores'",7.31745097956814,6.375
1994,"Wade Phillips","DEN",7,9,0,347,396,16,1,0.422369967294462,0.4375,0,0,0,0,146,80.63,65.37,82,64,0,22.2739726027397,20.5479452054795,6,1985,2013,12,"NO","HOU",0.489410007195844,"Wade Phillips'",7.18028944400585,7.4375
1994,"Wayne Fontes","DET",9,7,0,357,342,16,1,0.52541117675184,0.5625,0,0,0,1,133,64.38,68.62,66,67,0,20.7593984962406,21.218045112782,1,1988,1996,9,"DET","DET",0.489410007195844,"Wayne Fontes'",8.93199000478128,9.5625
1995,"Barry Switzer","DAL",12,4,0,435,291,16,1,0.721676716759393,0.75,1,0,0,1,64,40.84,23.16,40,24,0,22.484375,17.234375,1,1994,1997,4,"DAL","DAL",0.489410007195844,"Barry Switzer's",12.2685041849097,12.75
1995,"Bill Belichick","CLE",5,11,0,289,356,16,1,0.378915344007784,0.3125,0,0,0,0,467,299.81,167.19,302,165,0,24.8586723768737,18.745182012848,2,1991,2023,29,"CLE","NE",0.489410007195844,"Bill Belichick's",6.44156084813233,5.3125
1995,"Bill Cowher","PIT",11,5,0,407,327,16,1,0.626839439058774,0.6875,0,1,0,1,240,146.19,93.81,149,90,1,21.2625,17.5708333333333,1,1992,2006,15,"PIT","PIT",0.489410007195844,"Bill Cowher's",10.6562704639992,11.6875
